Brand,comments,,,
Nayatel,Our services are partially available at your desired location. Kindly share your complete address and contact details so we can check availability.,,,
Nayatel,Not proper speed or upto the mark in bahria phase 8,,,
Nayatel,D.taip 224,,,
Nayatel,Can we get your service in the area of H-13 Sector Islamabad?,,,
Nayatel,Is it available in faisalabad,,,
Nayatel,"Hahah...
Just deliver on Facebook..
Deliver it to my home in Saddar Rawalpindi.",,,
Nayatel,Please inbox us your complete address and contact number.,,,
Nayatel,Irfan Ullah Khan bro net de zma flate wala ta che ba use kwo bghiartaa insana,,,
Nayatel,Phely pory areas to cover krlo phr upload kro useless,,,
Nayatel,Ahmad Ammar Baloch,,,
Nayatel,650 bht ziyda a dear.. should be around 500,,,
Nayatel,Jhelum possible?,,,
Nayatel,"Poor Civil Work😑 n Service
Really disappointed",,,
Nayatel,We apologize for the inconvenience caused. Kindly inbox us your details so that we may assist your accordingly.,,,
Nayatel,Is it avalible in wapda town tarujabba,,,
Nayatel,Nisar colony men available ha kia,,,
Nayatel,Is there any data limit or FUP on this package,,,
Nayatel,There is no data limit on the Unlimited Bundle Plan,,,
Nayatel,Can you give details about the internet package of Rs 2090?,,,
Nayatel,Peshawar Rasheed town,,,
Nayatel,Who downloads from Netflix and YouTube? We can just stream. How about you provide unlimited downloads for video game platforms? Steam? Uplay? Origin? Epic? Battlefront? A single game is like a 90GB download. We need unlimited packages for these.,,,
Nayatel,Unlimited wala Bayan jute hi,,,
Nayatel,Price??,,,
Nayatel,over-priced,,,
Nayatel,Wow! It's a amazing offer,,,
Nayatel,O jao bc jaha lagvana tha udr ap log keh ry thy permit le kr dein town k logo se mango service ha apki hm itne wele ni hain k permit b khud lain or sb kuch apko pay krein,,,
Nayatel,Waiting for you to be started in G-7/2 Islamabad.,,,
Nayatel,Mk,,,
Nayatel,G-6/2,,,
Nayatel,Rawalpindi Liaquat road available?,,,
Nayatel,available in saidpur road Rawalpindi??,,,
Nayatel,Burma town?,,,
Nayatel,bahi logo Barakahu may ajao ab ap log bi. waha nhi hay,,,
Nayatel,JHANGI SYEDAN ka Kia status hy.,,,
Nayatel,Syed Arsalan Ali,,,
Nayatel,Fahan Harison,,,
Nayatel,Peshawar,,,
Nayatel,I love stom fiber ❤️,,,
Nayatel,Islamabad?,,,
Nayatel,.,,,
Nayatel,Mrhrbani,,,
Nayatel,3 saal sa Islamabad main sahi sa ni dy pa rahy aur post aaaaaaaa thuuuuuuuu.,,,
Nayatel,Faisalabad,,,
Nayatel,Zabar 10 internet. Ha g. Nayatel ka. Very. Good internet speed and. Zabar 10 pakje. Is.,,,
Nayatel,"Please tell when will nayatel be providing services in Bahria Town, Rawalpindi, Phase 8, Sector F, Block F-1???",,,
Nayatel,Sir ek road pakro haripur ka aur plzzzz idr b aa jao merbani karo,,,
Nayatel,"Dhok Jillani, Azmat Town, Bhara Kahu, Islamabad.
Event sent a list of 29 ready customers who want connections, but still we're waiting!",,,
Nayatel,iOS?,,,
Nayatel,Service kab mily gy,,,
Nayatel,"Its again android app
IOS ki aap ho to manay
Nayatel Pvt. Ltd. Don’t want to spend money on IOS or they don’t have skills on Apple platform

Even JOY app for tv is only for android TV which is useless as its not worked on all smart tv, make it for Apple OS and then check your sales.

Ab yeh na kahna Apple Tv kay user nahi hai its your very old excuse.",,,
Nayatel,"Details plz
I want to setup internet connection at my house",,,
Nayatel,"When will it start working as it is not working yet, I tried but it is stucked on a specific point after OTP.",,,
Nayatel,"Please expand your services to Bahria town, Rawalpindi, Phase 8, Sector F, Block F-1... Please ASAP",,,
Nayatel,"Do you offer your internet services in Lahore? And if yes, in what areas? Shah jamal?",,,
Nayatel,Do you offer your internet services in Rachna Town Satyana Road Faisalabad ?,,,
Nayatel,Do you offer your internet services in sohan islamabad???,,,
Nayatel,Kindly Inbox us your complete address along with the contact information.,,,
Nayatel,R u at Lahore,,,
Nayatel,I need internet connection in bahria phase 4,,,
Nayatel,I need contact No of District Manager of Nayatel Faisalabad. Pl help,,,
Nayatel,Come out of 4 cities sari zindagi inpe hi rho ge,,,
Nayatel,Wasim Khan da wogora Jana...,,,
Nayatel,Faisalabad????,,,
Nayatel,Celebrations and marketing at its very best :D,,,
Nayatel,Great connection,,,
Nayatel,"Extend your coverage area
جہاں تک آپ لوگوں کا کنکشن آئے ہوئے ہیں اسکے آس پاس تو کم از کم اپنے نیٹ ورک کی توسیع کرو...",,,
Nayatel,Rs. 1500 se Rs. 1000 pe aagye. Ab Rooh afza ki choti bottle pe na aa jana,,,
Nayatel,when your connections will be delivered in KPk,,,
Nayatel,"Its been a week and still waiting for connection, please help. Already paid 21000.",,,
Nayatel,Password is need for everyone safe account.,,,
Nayatel,How,,,
Nayatel,"It should be ""Call Offer"" not mobile offer 🤔🤔 your are not selling mobile phones",,,
Nayatel,Rawalpindi jhanda chichi be service shuru karen,,,
Nayatel,Nayatel when are you coming in Phase 4 Bahria Town???,,,
Nayatel,"When are you coming in Bahria town, Rawalpindi, Phase 8, Sector F, Block F-1???? Please come quick... NAYATEL is the best",,,
Nayatel,When you come to kohat,,,
Nayatel,Cannt me ata hai qazi Abad dhoke chirgh din Rawalpindi kab available hoga net,,,
Nayatel,Does Nayatel plans on coming to D-12? Its hardly 15-16 km away from your headoffice..,,,
Nayatel,Pls come to Lahore too,,,
Nayatel,"Misrial Road, Officers Colony?",,,
Nayatel,Cantt view colony fully covered or still partial.,,,
Nayatel,What about Ghoari town phase 4-A?,,,
Nayatel,Misriyal road dhoke syedan kab ay ga bhai ye to bht acha area ha logoun ki maang bhi ha taiz internet ki,,,
Nayatel,Aap phone uttha liya kro kindly,,,
Nayatel,"Dear Mehar, Please inbox us your query and we will have concerned team call you back.",,,
Nayatel,When nayatel launches their services in Dhamyal Road Rawalpindi??,,,
Nayatel,When you are coming dav college Road Rawalpindi? please come quick complete coverage area access.iam wating.......Nayatel is the best,,,
Nayatel,Saqib Khan :P,,,
Nayatel,Very nice,,,
Nayatel,Covid-19 me ap ne bills me koi relief nhi diya,,,
Nayatel,No bills relief by your company,,,
Nayatel,kya lahore me ap ke services available hen,,,
Nayatel,Can this be used on phones or tablets,,,
Nayatel,"For smart phones and tablets, please visit https://nayatel.com/joy-for-smart-phones/. JOY App for smart phones and tablets are free, but you need to subscribe VOD or Live accordingly,",,,
Nayatel,NayaTel Will the app work on Samsung Smart TVs?,,,
Nayatel,It has been tested on most of the Smart TVs.,,,
Nayatel,And what are standard charges?,,,
Nayatel,"Hahah y pay for their paid service when there are too much android apps for android one can stream live TV or vod like NOVA TV, mobdro, terrirum, coto movies tea TV and many more completely FREE",,,
Nayatel,Nayatel jani hamary district may b ajao. Apni services start kr lo. This PTCL sucks. 😡,,,
Nayatel,Nayatel i-10 mein service? Kya scene hai vro?avail kar rahay k.....🥴,,,
Nayatel,Kisi bhe internet connection par chal jaye ga ya nayatetel must hy,,,
Nayatel,"For this App to work, Nayatel network is required",,,
Nayatel,Only for nayatel user s,,,
Nayatel,Muhammad Farooq,,,
Nayatel,"Aoa
Ap ki service wireless strt hui ?",,,
Nayatel,"1. How to cancel before the 8th day?
2. Rs.2,000+GST will need to be paid even for the trial?
3. Cable TV charges will need to be paid even for the trial?
4. If 2 and 3 are YES then what is the total cost of the trial?",,,
Nayatel,Muja chya,,,
Nayatel,Service available in Usman Block Bahria Town phase 8 Rawalpindi????,,,
Nayatel,"Yes, Services are available at the desired sector.",,,
Nayatel,What’s the process?,,,
Nayatel,nayatel launch wifi device,,,
Nayatel,kindly share brucher for new natatel connection,,,
Nayatel,Haider Sohail try it,,,
Nayatel,"I have a 3rd party wifi (no ethernet cable option) android box connected via HDMI port to TV.
Can i use this app on that android tv box?",,,
Nayatel,The App only works with Nayatel network and listed TVs on the website.,,,
Nayatel,Service available in Taxila?,,,
Nayatel,03005557883 pls ask sales to contact me @naya,,,
Nayatel,Comments have been sent to the concerned sales team.,,,
Nayatel,Fix you app first then advertise it. It does not play videos on iPhones form last 2 months.,,,
Nayatel,Qazi Sami UL Haq,,,
Nayatel,"G11/4
St 125 may hy ya nahe",,,
Nayatel,Can it work on other networks and abroad?,,,
Nayatel,JOY App is exclusive for Nayatel network.,,,
Nayatel,coverage in I14/4 islamabbad,,,
Nayatel,"It has 45 Channels on joy app, why is it saying 100+",,,
Nayatel,Muhammad Abbas We have different Apps for TV and Mobile. This advertisement is for TV application,,,
Nayatel,"Please please provide services in Bahria Town, Phase 8, Rawalpindi Sector F, Block F 1....",,,
Nayatel,Faisal colony rwp available near gulzar e quaid,,,
Nayatel,G-7/4 ?,,,
Nayatel,"Well,Nothing working.A freak app and useless steaming.",,,
Nayatel,Is this work in other cities also???,,,
Nayatel,Bhai expand karnay ka bhe kabhi soch laina. 👎🏻,,,
Nayatel,Misriyal road pa kab ay ga bhai?,,,
Nayatel,Rawalroad near RIC hospital ?,,,
Nayatel,Connection charges and monthly charges . Plz inbox detail,,,
Nayatel,Unlimited net lagwanay ka kia process hay charges Kia gain,,,
Nayatel,Will it work on Android tv box?,,,
Nayatel,"Please let us know when your service will be available at Bahadur Khan Road near Eid gah Off Peshawar Road Chur Harpal, Rawalpindi Cantt? Thank you.",,,
Nayatel,Sir kindly inbox us your number... I need nayatel connection,,,
Nayatel,Kartarpura food street near asghar mall scheme rawalpindi connection required,,,
Nayatel,Not available here xd,,,
Nayatel,Lakh lanat g download k baad pata chala diesel py chalti hy,,,
Nayatel,Price unlimited,,,
Nayatel,"Bullshit
Requesting them for 3 years to approach our area for new connections .. but they are .... Huh",,,
Nayatel,Unlimited network k charges aor uska proces please we are in fazal town rwp hme lagwana h?kindly detail please,,,
Nayatel,is it working on LG smart tv,,,
Nayatel,If its an Android TV.,,,
Nayatel,Nayatel ki covrig talagung ma hai k nai koe bta de,,,
Nayatel,Do you provide services in G-15,,,
Nayatel,When will your services be available in Quaid e Azam colony dhamial camp,,,
Nayatel,G 10 ma lagana nayatel 15 mbbs speed kitna ma para ga kindly procees bata dain,,,
Nayatel,I just know about connection charges,,,
Nayatel,"I desire connection in ghouri town phase 7,umer block, street 6, Islamabad. Is available and what the charges",,,
Nayatel,"I already am using nayatel service in ny home, now we are about to relocate- please guide about process of taking same connection to new home.",,,
Nayatel,when will be available on apple tv,,,
Nayatel,"Its a very old request which you guys not fulfilling
Please check complain request 551337 its of 2017 still waiting",,,
Nayatel,Have u urself checked the online payment using the customer portal or online payment via ur website? It never works and yet u tell us to pay via online payment modes...at least check ur functioning properly then post such details....,,,
Nayatel,How many channels are available at phone app?,,,
Nayatel,My Nayatel app providing everything nayatel. So gat download now. bit.ly/20JGcH,,,
Nayatel,Amazing idea! 👍,,,
Nayatel,Only One Day?,,,
Nayatel,Plz do let me know that do you provide the service in Nishtarabad Peshawar near Hussain abad,,,
Nayatel,And what are prices,,,
Nayatel,COVID-19 relief on bills plz,,,
Nayatel,"Has it got these same problems like the previous ones:

1. Requiring sniper precision for aligning the remote control with the infrared sensor on the box

2. Unable to sift through channels added to favourites because it goes up and down in the master list automatically",,,
Nayatel,"Dear Shahab, Kindly note that New box has improved sensitivity and favorite list issue is resolve for all the Joy boxes via software update. Please ensure the latest version of the box if you are using previous Joy box.",,,
Nayatel,Your box quality is very poor given its price. It’s better to bring application for LG and Samsung TV if you are unable to produce a good quality set top box. You are literally ripping off the customers by charging 10-12k for this piece of crap,,,
Nayatel,"You can also avail our JOYApp. More more information, please visit https://nayatel.com/joyapp/.",,,
Nayatel,You guys are too demanding. I am trying to get one connection for almost year and couldn't get till now...too much of paper work,,,
Nayatel,"Kindly list the specifications of the box. Like Internal Storage, RAM, Processor and Android Version",,,
Nayatel,Do YouTube and Netflix work on this,,,
Nayatel,Iska connection Rawalpindi pir wadahi morrr ma ha,,,
Nayatel,Please Inbox us your complete address along with the contact information. We will have our sales rep get back to you.,,,
Nayatel,U have very third class customer service and extremely double standard. I requested three times to have a connection but I was not given based on very pathetic and flawed and unprofessional surveys. I have 6 connections in my neighborhood and street but I m denied connection. I m going to sue your ... In consumer court,,,
Nayatel,I cannot sort VOD movies By date ... can u let me know how to fix that ?,,,
Nayatel,"For Support related queries and swift response and effective resolution, please contact us at 051 111 11 44 44 ext:1, email us at support@nayatel.com or WhatsApp us at 03028555941",,,
Nayatel,Was nayatel service available in Ghauri Town phase 5a??? Nayatel,,,
Nayatel,Old joy box is available for sale,,,
Nayatel,Rawalpindi Dheri Hassan Abaad main kub aap ka connection aaye ga,,,
Nayatel,Do you have wireless wifi devices?,,,
Nayatel,I need internet connection with 10mbph and TV cable for three TV connections in Bahria Phase 8 please contact in inbox,,,
Nayatel,"Work on your coverage!
I have asked about 3 different places in Peshawar but your service is not available!",,,
Nayatel,Our team is working on expansion. Kindly stay tuned for updates.,,,
Nayatel,Javid Khan,,,
Nayatel,How can we upgrade? I am using hd box how can i get the new one? Whats the price i will be paying?,,,
Nayatel,"Please email: sales@nayatel.com
or apply here: https://nayatel.com/joybox/",,,
Nayatel,What will be the added cost of shifting to the new box since we're currently using the previous version,,,
Nayatel,#care,,,
Nayatel,Charges?,,,
Nayatel,Plz launch triple play packages for Islamabad also.,,,
Nayatel,Javed Iqbal,,,
Nayatel,Does youtube work on this one? Because it stopped working on our HD box.,,,
Nayatel,Why has the YouTube application stopped working on job box?,,,
Nayatel,"Copy and paste this many times... Facebook will see it as positive comments and give you the reaction:
Lovely time free congratulations congratulations thank you very much
Xoxo Besos y abrazos congrants test! Xoxo Lovely time Gratula Lovely time Xoxo Congratulations Lovely time
Lovely time free congratulations congratulations
Xoxo Hugs and Kisses Congrats TEST! Xoxo Lovely Time Free Congratulations Congratulations Congratulations Free Lovely Time Xoxo Congratulations! Lovely time free congratulations congratulations xoxo kisses and hugs congratulations Xoxo xoxo lovely time free congratulations congratulations congratulations free",,,
Nayatel,Will you for God sake exchange your old pathetic device with this new one or do we have to buy this separately,,,
Nayatel,Will you for God sake exchange your old pathetic device with this new one or do we have to buy this separately (2),,,
Nayatel,The remote doesn't works properly this is the improvement,,,
Nayatel,hello sir first time conection ka kya pay karna parta he,,,
Nayatel,"Dear Mujahid, Please Inbox us your contact information along with complete address.",,,
Nayatel,I tried but only works with nayatel wifi,,,
