Brand,comments,,,
FiberlinkISP,Fawad Ali,,,
FiberlinkISP,Vishal,,,
FiberlinkISP,Affan Ahmed,,,
FiberlinkISP,Saki hassan fb area watr pump r u providing,,,
FiberlinkISP,please provide any sales rep no in lahore i need new connection i was trying to contact you from last 2 days asap,,,
FiberlinkISP,Is there any responsible person from fiberlink? Please contact me,,,
FiberlinkISP,Services in gulshan iqbal karachi,,,
FiberlinkISP,server available??,,,
FiberlinkISP,No sir we are not available.,,,
FiberlinkISP,Millat Road near Sandal Collage Faisalabad Main kub tak Cable ajay gi app ki ?,,,
FiberlinkISP,Service available in lahore Gulberg 2 main market?,,,
FiberlinkISP,Available in saddar Taj Complex?,,,
FiberlinkISP,Error: Login fail something is wrong with connection,,,
FiberlinkISP,Pls Contact Whatsapp Support no to get your customer ID and Registered CNIC.,,,
FiberlinkISP,R u coming to dha lahore???,,,
FiberlinkISP,"Please come in gulistan e jauhar

Fed up with ptcl",,,
FiberlinkISP,Do you provide service at aysha manzil?,,,
FiberlinkISP,thanks nabeel bhai,,,
FiberlinkISP,Muhammad Adeel Ahmed Sohaib Amjad Muhammad Rehan Rafique Faizan Saeed,,,
FiberlinkISP,"Don't even think to order the connection it will take forever, and they said there isn't any refund policy. What kind of company will make you if you said I don't have FiberOptic cable from last couple of weeks. P.S: I paid a full year payment in advance Rs. 25000-/ which was a big mistake and really make the payment without reading their reviews. This company sucks StormFiber and Nayatel is much much better than this.",,,
FiberlinkISP,"Login Does not work. Get error, 'Login Fail; Something is wrong with your connection' all the times!",,,
FiberlinkISP,i am using fiberlink service ..plzz tell me portal,,,
FiberlinkISP,Sir it is timepass.pk,,,
FiberlinkISP,R u providing services in Faisalabad.?,,,
FiberlinkISP,Are guys serving in gulistan e johar?,,,
FiberlinkISP,"Are you providing NEW high speed internet connection in the area of SHADMAN-II, JAIL ROAD, LAHORE?",,,
FiberlinkISP,Kindly Inbox,,,
FiberlinkISP,service is available in chuburji quater (P&T colony) near samnabad and mazang ??,,,
FiberlinkISP,"Sir will you please tell all the pakage have unlimited downlode or limited.
And your service are avalible in korangi",,,
FiberlinkISP,Link please,,,
FiberlinkISP,https://play.google.com/store/apps/details?id=io.ionic.fiberlink2&hl=en,,,
FiberlinkISP,Service in baldia town ??,,,
FiberlinkISP,is fiber link is available in site area Gulshan e zeal paak hyderabad ?,,,
FiberlinkISP,Bht achi services hai mai na ghr be r apne shop py be lagywa hai am hapy and thanks fiber link😊,,,
FiberlinkISP,steel town connection available?,,,
FiberlinkISP,Thanks so much,,,
FiberlinkISP,are you providing in islamabad?,,,
FiberlinkISP,No,,,
FiberlinkISP,R u providing services in peshawar.??,,,
FiberlinkISP,i need connection in lahore,,,
FiberlinkISP,wbu ios,,,
FiberlinkISP,This company is fraud. I have applied in june still no connection,,,
FiberlinkISP,Any one user from lahore johare town,,,
FiberlinkISP,Available in north karachi?,,,
FiberlinkISP,You guy's don't provide service in dha Lahore :/,,,
FiberlinkISP,Is your available in nister colony lahore?,,,
FiberlinkISP,Waqar Hussain No ios 😐,,,
FiberlinkISP,Coming soon,,,
FiberlinkISP,urgent need 100mb package lahore! 03424319854 thnx!,,,
FiberlinkISP,For ios users?,,,
FiberlinkISP,for IOS user?,,,
FiberlinkISP,movie website plz,,,
FiberlinkISP,Please add iOS app too.,,,
FiberlinkISP,How do i find my Customer Link ID as i'm looking to use the app?,,,
FiberlinkISP,Please Contact Whatsapp Support no to get your customer ID and Registered CNIC.,,,
FiberlinkISP,is fibre available in UET around the valencia area?,,,
FiberlinkISP,R u providing services in sadiq abad dist ryk.,,,
FiberlinkISP,"Sana and Kow you both need to have this, see how potentially this service is growing :P :P :p",,,
FiberlinkISP,do u have internet service in rawalpindi or islamabad?,,,
FiberlinkISP,"Do u provide services in gulestan e Jauhar, Karachi ?",,,
FiberlinkISP,Maaz Tahir,,,
FiberlinkISP,Soaman Faruqi,,,
FiberlinkISP,Mansoor Ahmad Meehsum Abbas,,,
FiberlinkISP,Hassan Akramwssup?,,,
FiberlinkISP,Aman Mustafa Rajar,,,
FiberlinkISP,Saad Rabbani,,,
FiberlinkISP,Umer Aslam,,,
FiberlinkISP,Muhammad Adeel,,,
FiberlinkISP,Muhammad Ali,,,
FiberlinkISP,Danish Bin Aamer Hassnain Zia,,,
FiberlinkISP,Faizan Zubair,,,
FiberlinkISP,Are you coming to MULTAn.,,,
FiberlinkISP,Plz come to my citiii🙇🙏😯 dera ghazi khan(punjab) plzx .. very tired of bullshit PTCL,,,
FiberlinkISP,Omer Hussain,,,
FiberlinkISP,Ahmad Arif Hamza Mushtaq :p,,,
FiberlinkISP,Moiz Ansari reviews check kr,,,
FiberlinkISP,Mudassar Saleh,,,
FiberlinkISP,is it available in Mansoorah Multan Road (Lahore),,,
FiberlinkISP,Congrats Fiberlink,,,
FiberlinkISP,do you guys have services in Bahawalpur?,,,
FiberlinkISP,available in lahore ?,,,
FiberlinkISP,That would be great,,,
FiberlinkISP,Weldone,,,
FiberlinkISP,Sar Sana enjoy :D,,,
FiberlinkISP,hyderabad liaquat calony me abvalibale ha come ib fast,,,
FiberlinkISP,YouTube and Xbox live please,,,
FiberlinkISP,"Your universal no. is not in use, i need connection in Gulberg-III, Lahore, please inform services available in our area or not.",,,
FiberlinkISP,"Is this available F.B Area Block 7, Karachi??",,,
FiberlinkISP,I have 4 new connections in iqbal town lahore .how long you guys take time to install ?,,,
FiberlinkISP,how is thier service any user please tell me,,,
FiberlinkISP,Available in R3 johar town?.?,,,
FiberlinkISP,I need your connection in Mansoorah Lahore is this available....!,,,
FiberlinkISP,Sir kindly inbox complete address,,,
FiberlinkISP,??,,,
FiberlinkISP,Happy Independence Day of Pakistan !,,,
FiberlinkISP,available in gulshan-e-iqbal 13D/2,,,
FiberlinkISP,Thank you well seems like it will take some time,,,
FiberlinkISP,its been 2 days now,,,
FiberlinkISP,Anyone in Faisalabad use it,,,
FiberlinkISP,Ahmed Imtiaz,,,
FiberlinkISP,fiberlink walo aplog sales kai elawa complain entertain nahi katey kia,,,
FiberlinkISP,Ahsan Imran,,,
FiberlinkISP,Ali Khalil this always happens 😂,,,
FiberlinkISP,Zeeshan Sabqi,,,
FiberlinkISP,Rashid Ahmed,,,
FiberlinkISP,Good news,,,
FiberlinkISP,Please provide in johar,,,
FiberlinkISP,Zubair Ahmed,,,
FiberlinkISP,Can i get FL connection in Gulistan e johar Block 14?,,,
FiberlinkISP,Aatir Hamood,,,
FiberlinkISP,Guys how is fiberlink can you guys tell me ? Are their disconnections and lags in Gulshan area ? I really want this connectiob,,,
FiberlinkISP,Is Fiberlink available in Hyd?,,,
FiberlinkISP,Talha Mukhtar,,,
FiberlinkISP,Buried team. ..? How will they work after being dead ?,,,
FiberlinkISP,FiberLink Is Better Than Connect ? :D,,,
FiberlinkISP,Faraz Khawaja,,,
FiberlinkISP,must report to police,,,
FiberlinkISP,Already reported to Police and also getting in touch with city Govt for CCTV footage.,,,
FiberlinkISP,Lmao @ our buried team are working day & night....,,,
FiberlinkISP,Kow Sar 😁,,,
FiberlinkISP,Your service is in very limited area. When will you come in Rawalpindi,,,
FiberlinkISP,Are guys also in Lahore and in how much time u guys set up a connection in Lahore if ordered,,,
FiberlinkISP,Abdul Rahman Qaim,,,
FiberlinkISP,When will you have your coverage in Canal back areas of Lahore ?,,,
FiberlinkISP,When will you start your services in North Karachi?,,,
FiberlinkISP,"Please cover whole F.B Area, I'm barely waiting for FTTH connection.
Keep this area on your priorities list.
Regards",,,
FiberlinkISP,"speed is very good no doubt about it but their service is not so good
customer service is worst",,,
FiberlinkISP,North Nazimabad Block E?,,,
FiberlinkISP,Arsal Muhammad,,,
FiberlinkISP,"when FiberLink will be available / estimated ?
Because I am listening about your expansion in coverage area since last year but still no areas added … or atleast you didn’t got more coverage areas.
.
So can you please tell any idea when FiberLink will be available in F.B.Area (Block 10) estimated time / any roughly idea?",,,
FiberlinkISP,Kindly confirm if available in kaneez fatima block 4 scheme 33. Also share packages details,,,
FiberlinkISP,Abubaker Siddiq Lasania,,,
FiberlinkISP,Sohail Qureshi Muhammad Farook Khan,,,
FiberlinkISP,Anyone using in cavalry ground area lagore,,,
FiberlinkISP,"Please provide connections in sabzazar,H-block",,,
FiberlinkISP,Gulshan e iqbal block 11 banglows me available he ?,,,
FiberlinkISP,Yes sir available .,,,
FiberlinkISP,Burns Road Me Available Hai Yeh ?,,,
FiberlinkISP,"WHAT ABOUT BLOCK 10 F.B.AREA KARACHI?
WHEN ARE YOU DEPLOYING SERVICES?
OR ESTIMATED TIME ?",,,
FiberlinkISP,"Fiberlink- Get Connected Can i get a connection at Gulshan-e-Iqbal 13D-2, Jamali Colony, Behind Rufi Heaven? I'm already using Connect Communication , Please Confirm",,,
FiberlinkISP,How much charge on 100mbps....? Gulstane johar,,,
FiberlinkISP,does your connection supports vpn,,,
FiberlinkISP,Gulshan iqbal block 19 ?? Availability? ?,,,
FiberlinkISP,Asad'el Messi,,,
FiberlinkISP,Yousuf Khan 😂😂,,,
FiberlinkISP,Need connection but there is no response from your side.,,,
FiberlinkISP,Umair Ali Sangi ?,,,
FiberlinkISP,Furqan,,,
FiberlinkISP,Hamza Iftekhar,,,
FiberlinkISP,"I am waiting for connection from past 5 months in Lahore, what the hell are you upto",,,
FiberlinkISP,Gulistan e Jauhar Block 17? When is it going to be available here ?,,,
FiberlinkISP,Fiberlink Gulshan e iqbal Block 11 Rashid Manhas Road bungalows main available hay ?,,,
FiberlinkISP,pak arab society available in lahore??,,,
FiberlinkISP,"It's more than 2 months now, Mustafa Town lahore, no one is answering, pathetic service",,,
FiberlinkISP,Fiberlink Gulshan e iqbal Block 11 bungalows main available hay ?,,,
FiberlinkISP,Shazem Raza,,,
FiberlinkISP,Naveed Aijaz Lakho Nafees Ahmed Muhammad Aamir Malik,,,
FiberlinkISP,which apartments you have covered so far in block 13-B?,,,
FiberlinkISP,Raheem AR,,,
FiberlinkISP,not a issue,,,
FiberlinkISP,Fahad Hussain,,,
FiberlinkISP,Kindly share speed info if any one using in samnabad lahore.,,,
FiberlinkISP,Waqar Hussain,,,
FiberlinkISP,Vansh Pahuja,,,
FiberlinkISP,Mąaz Tahir,,,
FiberlinkISP,Hamza Shafi,,,
FiberlinkISP,Bilal Channah,,,
FiberlinkISP,"SERIOUS ADVICE LAHORIES: DONT, SERIOUSLY DONT get Fiberlink if u are a respectable person. They have a pathetic coustomer service. Their representatives ridicule their coustomers. No connectivity even after several months.
Worst experience with any company.
Casually offering refund after several months of waiting for the connection, like they dont even care of coustomers respect at all.",,,
FiberlinkISP,"Author
Fiberlink- Get Connected",,,
FiberlinkISP,ARE YOU AVAILABLE IN JOHAR TOWN LAHORE,,,
FiberlinkISP,Wow. I need an upgrade! Ashar Salman Fahad Malik. Mera 2000 wala package hay. Imagine 400 Mbps 🙄,,,
FiberlinkISP,Johar Town wafaqi colony me available hai? & how much ping on 40Mbps?,,,
FiberlinkISP,It's unlimited,,,
FiberlinkISP,"Hello
In which Cities of Pakistan you provide this?",,,
FiberlinkISP,Karachi Hyderabad Faisalabad Lahore,,,
FiberlinkISP,Sir plz give me ur contact nbr,,,
FiberlinkISP,Can you give me your contact number? I am from Lahore,,,
FiberlinkISP,Is it available in gulistan e johar block 15/16?,,,
FiberlinkISP,I paid last month. Still waiting for my connection.,,,
FiberlinkISP,Hamza pls inbox us your details,,,
FiberlinkISP,is fiberlink available in nazimabad no 2 Karachi?,,,
FiberlinkISP,Sir Millat Road Faisalabad main kub aya gi cable app ki,,,
FiberlinkISP,aoa m from lahore block A1 johar town yr services available here?,,,
FiberlinkISP,When will u start cable tv?,,,
FiberlinkISP,are you at surjnai town ?? near 4k chorangi ?,,,
FiberlinkISP,Dha lahore ?!,,,
FiberlinkISP,Talha Hassan,,,
FiberlinkISP,I need 200mbps in lahore iqbal town.how can I avail this service,,,
FiberlinkISP,Yes kindly inbox,,,
FiberlinkISP,Available in johar town lahore?,,,
FiberlinkISP,Are You available in Hyderabad?,,,
FiberlinkISP,"Anybody from wahdat colony, Lhr; need ur performance feedback of fiberlink",,,
FiberlinkISP,What is the bandwidth usage limit. 200GB or unlimited,,,
FiberlinkISP,Sir it's unlimited,,,
FiberlinkISP,how much do I have to pay for 12mb package with all applied taxes,,,
FiberlinkISP,"Salam, I want internet connection for my home. Please get in touch with me. I live in heerabad, hyderabad.
Thank you",,,
FiberlinkISP,Sir inbox us,,,
FiberlinkISP,i need 20 mb package kindly guide me,,,
FiberlinkISP,You can inbox your contact and address via fb or signup through website,,,
FiberlinkISP,Is it available at PECHS Block 6 near Ambala Bakers,,,
FiberlinkISP,Yes available kindly inbox,,,
FiberlinkISP,"Sir, it is available in Gulshan-e-ravi Lahore,",,,
FiberlinkISP,"Sir, it is available in defence phase 2 karachi near bobby furniture",,,
FiberlinkISP,Do you have coverage in bahria town Lahore ?,,,
FiberlinkISP,Avail at Johar town G1?,,,
FiberlinkISP,Volume?,,,
FiberlinkISP,Its unlimited ?,,,
FiberlinkISP,Yes unlimited,,,
FiberlinkISP,"I'd take 2 x 200 connections in Bahria Town Lahore — see to it folks, provide your services here :(",,,
FiberlinkISP,Very soon you will hear news for Bahria Lahore!,,,
FiberlinkISP,Is 40 mbps service available in samnabad Lahore?What the download and uploading Volume?What the download and uploading speed Per second?,,,
FiberlinkISP,Sir Kindly inbox,,,
FiberlinkISP,"Hello,
I need information about corporate pakages in lahore
Qazafi stadium....
Kindly comtact.
Your helpline number is not working, and when i contact karachi, they said our person will contact you soon.
But no body contact me...",,,
FiberlinkISP,Are you available in Taxila? I'm looking for some good speeds,,,
FiberlinkISP,Are you guys available in Gulshan-e-Iqbal 10-A?,,,
FiberlinkISP,Sir kindly inbox.,,,
FiberlinkISP,Farrukh Rana,,,
FiberlinkISP,"Are you available in DHA Phase-I, Lahore?",,,
FiberlinkISP,Are you guys offering your service in faisalabad?,,,
FiberlinkISP,"Is it available @ Gulistan-e-Jauhar Block 13, Karachi?",,,
FiberlinkISP,Bilal Sohail Awais Shafiq Raied Shahid ZaIn Zakria Ahmad Bajwa,,,
FiberlinkISP,Unlimited downloading and uploading,,,
FiberlinkISP,Do you have coverage in Model Town lahore?,,,
FiberlinkISP,Availaible in phase 7 extension? And do u provide TV service asw?,,,
FiberlinkISP,are you at tariq road ??,,,
FiberlinkISP,Download limit on 12mb ?,,,
FiberlinkISP,Yes sir unlimited,,,
FiberlinkISP,"Im from Block 13-D, Gulshan-e-Iqbal Karachi. Please tell me whether the 200 mbps package is available at my location. Moreover, I want to be sure whether your download limit is ACTUALLY unlimited or does Fair Usage Policy(like in PTCL) applies on it? Please reply as early as possible. Also, I want to know how long the installation will take.",,,
FiberlinkISP,do you cover gulshan block 20,,,
FiberlinkISP,Are u availible in jahanzeb block near moon market allama iqbal town ?,,,
FiberlinkISP,"Availability in Towmship, Lahore?",,,
FiberlinkISP,available in landhi no 2 karachi,,,
FiberlinkISP,Is there any one who is using fiberlink near mansoora multan road lahore... If any.. Share experience of these services please,,,
FiberlinkISP,We r using them since five months 100mb package in Gulshan block 9 thr customer service r pathetic and trust me they r bloody liars!! Thr manager Ms Sassi Mujahid also left because of thr non stop complains....pls don't throw yur money on these junks,,,
FiberlinkISP,Any body using this service in Mazang and samnabad.kindly share its speed performance and after sale service .On Friday I was dail UAN but no one pick up the call rather answering machine,,,
FiberlinkISP,Bad customer service it's been 6 weeks. I have the 30/35 mb connection and I get 3mb. I have been to their office talked to the manager the person who owns the business too. No help. Customer help line doesn't pick up phone when they do they either cut it or say the issue is fine. I recommend this to no one. The customer service is a pain and will piss you off most of the time.,,,
FiberlinkISP,"Why do you take advance when you can't do a supply .... called them 100+ time and no reponce , every time these guys says we will get back to you ... 27th April and no response",,,
FiberlinkISP,"Is your service available in DHA Lahore, XX Block.",,,
FiberlinkISP,unlimited download ?,,,
FiberlinkISP,Ahmad Nagar Near College Road Township Lahore. Are you guys available in my area?,,,
FiberlinkISP,So many people want your connection but your connection is available at limited areas only :/,,,
FiberlinkISP,Paid for the net in april... still i didnt get the connection..😒,,,
FiberlinkISP,"Habibullah road, Garhi shahu. Are you available there?",,,
FiberlinkISP,Fasih Raza Talha Ahmad Sahi Ahmed Bashir,,,
FiberlinkISP,I am sick of using cable net. When fiberlink is coming to fb area block 9?,,,
FiberlinkISP,Do u have coverage in Lahore cantt near dharam Pura zarar shaheed road,,,
FiberlinkISP,I need in lahore multan chungi area,,,
